id,age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,race
8284,26,1,10,1,1,0,0,1,1
8285,28,1,8,0,0,1,0,1,1
8287,21,1,3,1,0,1,1,0,0
8288,37,0,8,14,1,0,0,1,1
8290,22,1,12,35,1,0,0,1,1
8292,28,1,12,76,1,0,0,1,1
8294,56,0,0,0,0,1,1,0,0
8298,30,0,0,0,1,0,0,1,0
8299,27,0,2,3,1,0,0,1,1
8301,29,0,0,1,1,0,0,1,0
8304,27,0,6,1,1,0,1,0,0
8306,43,1,15,0,0,1,0,1,1
8307,53,0,5,1,1,0,1,0,1
8308,27,1,6,0,1,0,0,1,1
8309,26,0,6,1,0,1,0,1,1
8311,24,0,1,0,1,0,1,0,0
8312,30,0,0,0,1,0,0,1,1
8313,56,1,6,1,1,0,0,1,0
8314,26,0,4,0,1,0,0,1,1
8315,24,1,3,0,0,1,0,1,1
8316,30,1,6,0,0,1,0,1,0
8318,54,0,4,1,1,0,0,1,1
8319,23,1,0,0,1,0,0,1,0
8320,25,1,1,68,1,0,0,1,0
8322,36,1,13,33,1,0,1,0,1
8325,21,1,1,0,1,0,0,1,1
8326,26,1,10,1,1,0,0,1,0
8328,26,1,10,0,0,1,0,1,0
8340,45,0,0,0,1,0,0,1,0
8341,47,0,1,0,0,1,0,1,0
8349,31,0,2,1,1,0,0,1,1
8350,21,1,0,1,1,0,0,1,1
8353,28,1,1,0,0,1,1,0,1
8354,29,1,9,1,1,0,0,1,0
8355,28,0,2,0,1,0,0,1,1
8356,25,1,1,0,0,1,1,0,0
8357,22,1,0,1,1,0,0,1,1
8358,21,0,0,0,1,0,1,0,1
8359,48,1,0,68,1,0,0,1,0
8360,25,1,4,169,1,0,0,1,1
8361,37,0,7,1,1,0,0,1,1
8362,31,1,5,0,1,0,0,1,0
8364,56,0,0,7,0,1,0,1,0
8365,24,0,0,1,0,1,0,1,1
8367,30,1,15,93,1,0,0,1,1
8369,47,0,5,4,0,1,0,1,0
8373,66,0,2,56,0,1,0,1,0
8375,51,1,21,449,1,0,0,1,1
8379,76,0,0,1,1,0,0,1,0
8380,28,1,3,0,1,0,1,0,0
8381,35,0,1,1,0,1,0,1,1
8382,44,1,6,2,1,0,0,1,0
8385,38,1,7,1,1,0,0,1,0
8386,24,0,0,2,1,0,0,1,1
8390,36,0,0,0,1,0,0,1,0
8392,20,1,0,25,1,0,0,1,0
8394,21,1,0,0,1,0,0,1,1
8396,27,1,7,34,1,0,0,1,1
8399,28,1,18,0,1,0,0,1,1
8400,52,1,0,0,0,1,0,1,0
8401,39,1,16,35,1,0,0,1,0
8403,19,1,0,0,1,0,0,1,1
8405,40,0,2,1,1,0,0,1,1
8406,30,1,5,2,1,0,0,1,0
8407,28,1,0,0,1,0,0,1,0
8408,27,0,0,1,0,1,0,1,0
8409,23,1,3,3,1,0,0,1,0
8411,25,0,7,18,1,0,0,1,1
8416,24,0,0,0,1,0,1,0,1
8418,44,0,0,4,1,0,0,1,0
8419,44,0,0,0,1,0,0,1,1
8421,23,0,0,0,0,1,1,0,1
8422,31,1,2,1,1,0,1,0,0
8423,27,0,0,-1,1,0,0,1,1
8424,26,1,1,0,1,0,1,0,0
8425,57,1,16,12,0,1,0,1,1
8426,55,0,0,0,1,0,0,1,0
8428,36,1,7,7,1,0,1,0,0
8432,30,1,18,1,0,1,0,1,1
8434,34,1,0,33,1,0,0,1,1
8435,24,0,1,0,1,0,0,1,1
8436,21,1,0,2,1,0,0,1,0
8437,42,0,7,0,1,0,0,1,1
8438,34,1,12,3,1,0,1,0,0
8439,30,0,3,2,0,1,0,1,0
8440,40,0,6,0,1,0,0,1,0
8447,30,1,13,1,1,0,0,1,0
8449,31,1,3,0,0,1,0,1,0
8452,27,0,1,31,0,1,0,1,0
8453,22,1,0,0,1,0,0,1,0
8456,37,0,3,80,0,1,0,1,1
8457,25,0,1,0,1,0,0,1,1
8458,45,0,2,7,1,0,0,1,0
8461,22,1,1,17,1,0,0,1,0
8462,31,0,1,0,1,0,0,1,0
8463,23,0,0,3,1,0,0,1,1
8465,21,0,0,2,1,0,0,1,1
8467,28,1,6,5,0,1,0,1,1
8468,35,0,0,0,1,0,0,1,1
8469,29,1,4,1,1,0,0,1,1
8471,23,1,2,1,1,0,0,1,1
8472,28,1,7,0,1,0,0,1,1
8473,34,1,0,2,0,1,1,0,0
8475,32,0,5,4,1,0,1,0,0
8477,25,0,2,1,1,0,0,1,1
8478,34,0,15,1,1,0,0,1,0
8479,47,1,4,0,1,0,0,1,1
8483,30,0,4,1,1,0,1,0,1
8484,22,1,0,0,0,1,0,1,0
8486,47,1,7,0,1,0,1,0,1
8487,37,0,3,241,1,0,0,1,0
8488,37,0,8,1,0,1,0,1,1
8492,26,1,7,2,1,0,0,1,1
8494,31,0,0,3,0,1,1,0,0
8496,20,1,0,0,1,0,0,1,0
8500,22,1,0,50,1,0,0,1,1
8501,33,1,14,1,1,0,0,1,1
8503,30,0,1,0,0,1,0,1,1
8504,27,1,5,6,1,0,0,1,0
8505,24,1,2,2,0,1,0,1,1
8507,20,0,1,1,0,1,1,0,0
8508,29,0,0,1,0,1,0,1,1
8511,24,0,0,2,1,0,0,1,0
8515,36,0,1,1,1,0,1,0,1
8517,23,1,0,0,0,1,0,1,1
8518,21,1,1,0,1,0,0,1,1
8520,29,1,6,1,1,0,0,1,1
8522,25,1,10,7,1,0,0,1,0
8523,22,0,1,0,1,0,1,0,0
8524,29,0,4,0,0,1,0,1,1
8526,26,0,0,6,0,1,1,0,1
8527,50,1,7,7,0,1,1,0,0
8528,32,0,1,98,1,0,0,1,1
8530,45,0,0,1,1,0,0,1,0
8532,30,0,1,83,1,0,0,1,1
8533,25,0,0,0,1,0,0,1,1
8534,44,1,10,5,1,0,1,0,0
8535,58,1,0,1,1,0,0,1,1
8539,24,0,5,-1,1,0,0,1,1
8543,20,1,1,1,1,0,0,1,1
8544,29,1,0,0,0,1,0,1,0
8546,21,0,1,0,1,0,0,1,0
8551,46,0,1,29,1,0,1,0,0
8552,29,1,17,15,1,0,0,1,1
8554,30,1,0,1,1,0,0,1,1
8558,55,1,8,2,1,0,0,1,1
8560,47,0,2,27,0,1,0,1,0
8565,30,1,13,474,1,0,0,1,1
8568,24,1,4,1,1,0,0,1,1
8570,45,1,0,1,1,0,0,1,0
8572,26,0,2,2,0,1,0,1,1
8574,42,0,0,0,0,1,1,0,0
8575,34,0,1,2,0,1,0,1,1
8576,21,1,0,0,0,1,0,1,1
8577,69,0,2,0,0,1,1,0,0
8578,24,1,5,5,1,0,0,1,0
8579,45,0,1,0,0,1,0,1,1
8583,25,1,8,0,0,1,0,1,1
8586,52,0,2,10,0,1,0,1,1
8589,30,0,0,0,1,0,0,1,0
8590,26,0,0,0,0,1,1,0,0
8593,34,1,0,1,1,0,0,1,0
8596,38,1,2,10,0,1,0,1,1
8598,23,1,4,0,1,0,0,1,1
8600,30,0,0,0,0,1,0,1,0
8604,22,0,0,1,1,0,1,0,1
8605,35,0,6,0,1,0,0,1,1
8606,24,1,0,0,1,0,0,1,1
8608,35,0,1,64,0,1,0,1,1
8609,25,0,2,0,1,0,0,1,1
8610,58,0,3,-1,0,1,0,1,0
8611,27,1,7,2,1,0,0,1,1
8612,24,1,6,45,1,0,0,1,1
8613,33,0,2,0,0,1,0,1,0
8616,44,0,4,1,1,0,0,1,0
8617,30,0,3,2,1,0,0,1,1
8618,39,0,2,6,1,0,1,0,0
8619,28,0,0,0,1,0,0,1,0
8621,34,0,1,1,1,0,0,1,1
8622,26,1,1,4,1,0,0,1,1
8625,23,0,0,2,1,0,0,1,1
8626,29,1,11,49,1,0,0,1,0
8627,31,0,0,0,0,1,0,1,1
8629,38,0,1,0,1,0,0,1,0
8630,30,1,14,64,1,0,0,1,1
8633,21,1,2,77,1,0,0,1,0
8634,44,0,0,1,1,0,0,1,1
8635,52,0,0,1,1,0,0,1,1
8636,30,1,6,0,1,0,0,1,1
8638,31,1,9,0,1,0,0,1,1
8639,21,0,2,12,1,0,1,0,1
8641,77,0,1,3,0,1,0,1,0
8642,61,0,4,118,1,0,0,1,0
8644,41,0,0,0,0,1,1,0,1
8646,24,0,0,1,0,1,1,0,0
8647,34,0,5,1,1,0,1,0,1
8650,27,0,1,0,1,0,0,1,0
8651,25,1,6,0,0,1,0,1,1
8652,30,0,1,0,1,0,0,1,1
8653,59,0,0,1,1,0,0,1,0
8655,55,1,1,1,1,0,0,1,0
8657,32,1,0,4,1,0,0,1,0
8659,53,0,5,2,0,1,0,1,1
8661,50,0,1,0,0,1,0,1,0
8663,26,1,1,2,1,0,0,1,0
8664,21,1,2,1,1,0,0,1,0
8665,36,1,7,0,1,0,0,1,1
8667,35,1,16,191,1,0,0,1,1
8668,25,0,0,1,0,1,1,0,0
8670,31,0,2,117,0,1,1,0,0
8672,26,0,1,1,1,0,1,0,1
8673,25,0,0,0,0,1,0,1,0
8674,32,0,0,0,0,1,0,1,1
8675,40,0,5,0,1,0,0,1,0
8676,35,0,0,0,1,0,0,1,1
8679,27,0,2,3,1,0,0,1,1
8681,33,1,12,2,1,0,0,1,1
8682,36,0,1,40,1,0,0,1,0
8683,30,0,2,0,1,0,0,1,0
8684,30,0,0,3,1,0,0,1,1
8685,41,0,19,220,1,0,0,1,1
8688,29,0,0,0,1,0,1,0,0
8694,25,0,0,-1,1,0,0,1,0
8695,50,0,0,2,1,0,0,1,0
8696,35,0,4,169,1,0,0,1,0
8700,37,1,17,1,1,0,0,1,1
8701,43,1,4,25,1,0,0,1,1
8702,29,1,12,39,0,1,0,1,0
8703,61,0,0,1,1,0,1,0,0
8705,22,1,4,2,1,0,1,0,1
8706,27,1,2,0,1,0,0,1,0
8710,34,0,1,15,0,1,1,0,1
8711,24,0,0,0,1,0,0,1,0
8715,20,1,0,1,0,1,1,0,1
8716,30,0,0,0,0,1,0,1,1
8717,43,0,0,1,0,1,1,0,1
8719,51,1,4,1,1,0,0,1,0
8723,37,0,9,2,1,0,0,1,0
8724,42,1,7,1,1,0,0,1,1
8726,29,0,1,1,1,0,1,0,0
8728,24,0,0,0,0,1,1,0,0
8729,36,0,12,13,1,0,0,1,0
8731,39,1,0,2,1,0,0,1,0
8732,32,0,2,1,0,1,0,1,1
8735,38,0,0,-1,0,1,0,1,1
8737,27,0,8,3,1,0,1,0,1
8741,30,1,0,2,1,0,1,0,0
8742,43,1,0,1,0,1,1,0,0
8743,30,1,8,0,0,1,0,1,1
8745,26,0,1,0,0,1,1,0,0
8746,37,0,3,38,1,0,0,1,0
8747,25,1,5,0,1,0,0,1,0
8748,65,1,1,0,1,0,0,1,0
8749,52,1,0,7,1,0,0,1,0
8752,29,0,1,0,1,0,0,1,0
8754,32,0,3,120,1,0,0,1,0
8755,36,1,0,1,0,1,0,1,0
8756,21,1,8,243,1,0,0,1,1
8757,21,0,1,1,1,0,0,1,0
8758,47,1,13,66,0,1,0,1,0
8759,36,0,4,0,1,0,1,0,1
8760,25,1,6,12,1,0,1,0,1
8761,32,1,4,1,0,1,0,1,0
8762,43,0,1,1,1,0,0,1,0
8764,27,0,2,131,1,0,0,1,1
8765,26,1,8,26,0,1,0,1,1
8768,21,0,1,22,1,0,0,1,1
8770,34,0,0,1,0,1,0,1,0
8771,46,0,1,0,0,1,0,1,0
8773,40,1,23,31,0,1,0,1,1
8774,38,0,3,1,0,1,0,1,0
8775,41,0,7,58,1,0,0,1,1
8776,25,1,7,43,1,0,0,1,0
8777,21,0,1,11,1,0,0,1,0
8778,74,0,0,0,0,1,1,0,0
8781,41,1,5,0,0,1,0,1,0
8785,27,0,0,0,0,1,1,0,0
8786,30,0,1,1,0,1,0,1,1
8787,33,1,3,1,1,0,1,0,0
8789,24,0,2,0,0,1,0,1,0
8790,52,0,0,0,1,0,0,1,0
8791,29,0,0,-1,0,1,1,0,0
8792,42,1,0,1,1,0,1,0,0
8794,30,0,1,0,1,0,1,0,0
8797,33,0,0,45,1,0,0,1,1
8798,38,0,1,4,1,0,0,1,0
8799,21,1,2,7,1,0,0,1,1
8800,41,1,9,0,0,1,1,0,0
8802,28,0,5,2,0,1,1,0,1
8805,52,0,3,0,1,0,1,0,1
8807,21,0,1,0,1,0,0,1,0
8809,22,0,1,2,1,0,1,0,0
8812,32,0,3,0,1,0,0,1,0
8813,25,1,0,90,1,0,0,1,1
8814,27,0,0,1,0,1,1,0,1
8816,35,0,0,0,1,0,0,1,0
8818,40,0,2,0,0,1,0,1,1
8819,29,0,0,47,1,0,1,0,0
8820,24,1,2,24,0,1,0,1,1
8821,24,1,10,0,1,0,0,1,1
8823,36,1,26,117,1,0,0,1,0
8827,26,0,5,0,1,0,0,1,0
8828,50,0,1,9,1,0,0,1,0
8830,21,1,1,0,1,0,0,1,1
8831,51,0,0,0,0,1,0,1,0
8832,24,1,2,0,1,0,0,1,1
8835,29,0,3,1,0,1,0,1,1
8838,25,0,0,0,0,1,1,0,0
8841,38,1,0,0,1,0,0,1,1
8842,46,0,1,10,1,0,0,1,0
8843,33,1,9,14,0,1,0,1,1
8844,31,1,19,0,1,0,0,1,0
8845,21,0,0,4,0,1,0,1,0
8846,60,1,1,1,0,1,0,1,0
8847,39,1,3,0,1,0,1,0,1
8854,35,0,4,11,1,0,0,1,1
8855,49,1,12,2,1,0,0,1,0
8856,26,0,1,1,0,1,0,1,0
8857,27,0,0,2,0,1,0,1,0
8858,22,0,2,0,1,0,0,1,1
8859,29,1,0,1,1,0,1,0,1
8861,31,0,0,1,0,1,0,1,1
8863,31,1,5,37,1,0,0,1,0
8864,29,0,0,0,1,0,1,0,0
8865,65,0,0,0,1,0,1,0,0
8866,34,0,1,3,0,1,1,0,0
8867,24,0,6,7,1,0,0,1,0
8869,46,0,0,1,0,1,0,1,1
8871,20,1,0,-1,1,0,0,1,1
8873,29,1,16,33,1,0,0,1,1
8876,29,0,7,2,1,0,0,1,1
8877,56,0,3,0,1,0,1,0,0
8879,21,0,0,1,1,0,0,1,1
8881,40,1,0,4,1,0,0,1,1
8882,22,1,2,54,0,1,0,1,1
8884,39,0,0,1,0,1,0,1,0
8885,22,1,1,-1,1,0,0,1,1
8887,27,1,5,1,1,0,1,0,0
8889,36,0,1,0,1,0,0,1,0
8890,30,0,0,1,1,0,0,1,1
8893,36,0,0,1,0,1,0,1,1
8897,32,0,0,2,1,0,0,1,1
8899,34,1,5,25,1,0,1,0,1
8902,23,0,0,0,0,1,0,1,0
8905,52,0,0,0,0,1,0,1,0
8906,20,1,1,13,1,0,0,1,0
8908,38,0,5,5,0,1,0,1,1
8909,46,0,0,0,0,1,0,1,0
8910,27,1,0,9,1,0,0,1,1
8914,20,1,2,16,1,0,0,1,1
8918,29,1,1,1,1,0,1,0,0
8920,35,1,7,2,1,0,1,0,1
8921,37,1,1,1,0,1,0,1,0
8922,63,0,0,0,1,0,0,1,0
8924,27,1,1,0,1,0,0,1,1
8925,27,0,0,3,1,0,0,1,1
8926,24,1,2,0,0,1,0,1,1
8929,30,1,1,-1,1,0,0,1,0
8933,25,1,4,33,1,0,0,1,0
8936,27,0,0,1,0,1,0,1,1
8938,48,0,0,9,0,1,1,0,1
8939,26,0,1,0,0,1,1,0,1
8940,58,0,0,0,1,0,0,1,0
8941,23,1,1,19,1,0,0,1,0
8942,22,1,3,0,0,1,0,1,0
8944,41,0,0,3,1,0,0,1,1
8945,21,0,0,0,1,0,0,1,1
8948,26,0,0,1,0,1,0,1,0
8949,39,0,3,2,0,1,1,0,1
8954,46,0,0,0,0,1,0,1,0
8959,33,1,7,116,1,0,0,1,0
8960,36,1,2,47,1,0,0,1,1
8961,20,1,1,5,1,0,0,1,0
8962,32,0,0,0,0,1,0,1,0
8964,38,1,17,1,0,1,0,1,1
8967,64,0,1,0,0,1,0,1,0
8969,22,1,1,5,1,0,0,1,1
8970,69,1,0,2,0,1,0,1,0
8971,26,0,2,0,1,0,0,1,1
8972,27,1,1,16,0,1,1,0,1
8974,22,0,2,1,1,0,0,1,1
8976,43,0,0,0,1,0,1,0,0
8983,55,0,0,0,0,1,1,0,0
8984,34,0,0,76,0,1,0,1,0
8988,20,0,1,2,1,0,0,1,1
8989,22,1,1,1,0,1,0,1,1
8992,33,1,9,49,1,0,0,1,0
8995,55,0,7,0,1,0,0,1,0
8996,22,0,1,1,1,0,0,1,1
8997,55,0,1,9,1,0,0,1,1
8998,43,1,0,1,1,0,1,0,0
8999,21,1,0,6,1,0,0,1,1
9004,23,0,0,0,1,0,0,1,1
9005,28,0,1,0,0,1,1,0,0
9008,45,0,0,1,1,0,0,1,0
9010,39,0,1,13,1,0,0,1,1
9012,79,0,1,1,0,1,0,1,0
9013,48,0,1,0,1,0,0,1,0
9017,20,1,2,31,1,0,0,1,0
9018,31,0,5,0,0,1,0,1,1
9020,30,1,4,0,0,1,0,1,0
9022,32,1,5,0,1,0,0,1,1
9023,56,0,1,3,0,1,0,1,0
9028,43,0,2,2,0,1,0,1,1
9030,20,0,0,0,1,0,0,1,0
9031,27,1,21,35,1,0,0,1,1
9032,41,0,0,3,0,1,0,1,1
9033,24,0,1,1,1,0,0,1,0
9034,43,1,3,1,0,1,0,1,1
9038,33,0,1,1,1,0,1,0,1
9039,22,0,0,9,1,0,0,1,1
9040,34,0,3,1,1,0,0,1,1
9041,36,0,0,0,0,1,0,1,0
9042,69,0,0,0,1,0,0,1,0
9043,32,1,5,0,1,0,0,1,0
9044,22,1,1,0,1,0,0,1,1
9045,46,0,0,78,1,0,0,1,0
9046,34,0,1,1,0,1,0,1,0
9047,32,0,0,10,0,1,1,0,0
9049,39,0,0,0,0,1,0,1,1
9054,25,1,6,1,0,1,0,1,1
9055,21,1,0,1,0,1,1,0,0
9056,63,1,9,1,1,0,0,1,1
9058,24,1,8,0,1,0,0,1,0
9060,29,0,2,1,0,1,0,1,0
9061,20,1,3,-1,1,0,0,1,1
9062,40,0,0,2,0,1,1,0,0
9064,30,1,7,0,1,0,0,1,1
9070,50,0,5,5,1,0,0,1,0
9072,37,1,4,75,0,1,0,1,1
9074,34,0,1,-1,1,0,0,1,1
9075,35,0,0,1,1,0,1,0,0
9076,31,1,1,1,0,1,1,0,1
9077,23,0,10,70,1,0,0,1,0
9079,22,1,0,32,1,0,0,1,0
9080,37,1,2,4,1,0,0,1,0
9081,20,0,0,0,1,0,0,1,0
9085,26,0,2,0,1,0,0,1,0
9086,34,1,12,11,1,0,0,1,1
9087,59,1,2,0,0,1,0,1,0
9089,37,0,2,12,0,1,0,1,0
9091,38,1,0,0,1,0,0,1,0
9092,45,1,1,5,1,0,0,1,0
9093,22,0,1,36,1,0,0,1,1
9094,24,1,3,35,1,0,0,1,1
9096,25,0,5,36,1,0,0,1,1
9097,24,1,6,1,1,0,0,1,1
9102,20,1,1,1,0,1,0,1,1
9106,32,1,2,0,1,0,1,0,0
9110,49,1,3,0,1,0,0,1,1
9112,31,1,11,0,1,0,0,1,0
9115,58,1,7,185,1,0,0,1,0
9116,50,0,2,0,0,1,0,1,0
9119,26,1,11,1,1,0,0,1,1
9120,20,0,1,2,1,0,0,1,1
9125,51,1,1,1,0,1,0,1,0
9126,30,0,2,18,0,1,0,1,1
9127,39,0,0,3,0,1,0,1,0
9129,26,0,2,33,1,0,0,1,1
9131,20,0,0,0,0,1,0,1,0
9133,26,0,0,0,1,0,1,0,0
9136,26,0,5,2,1,0,0,1,1
9143,20,0,0,1,1,0,0,1,0
9144,28,1,0,15,1,0,0,1,1
9145,23,1,1,0,0,1,0,1,1
9146,21,0,0,0,0,1,1,0,1
9147,25,1,0,1,1,0,0,1,0
9148,30,0,0,1,1,0,0,1,0
9150,21,1,2,0,1,0,0,1,0
9155,20,1,1,40,1,0,0,1,0
9156,24,1,5,18,1,0,0,1,0
9157,35,1,22,2,1,0,0,1,1
9158,27,1,0,2,1,0,1,0,0
9159,50,1,2,9,1,0,0,1,0
9160,25,0,5,1,0,1,0,1,1
9163,31,1,12,40,0,1,0,1,1
9165,26,0,0,1,1,0,0,1,1
9166,22,0,0,1,1,0,0,1,1
9167,29,0,0,0,1,0,0,1,1
9169,33,1,2,0,1,0,0,1,0
9170,52,0,1,0,1,0,0,1,0
9171,37,1,0,0,0,1,0,1,0
9172,21,0,0,0,1,0,0,1,1
9173,21,0,1,-1,1,0,0,1,0
9174,20,1,0,2,1,0,1,0,0
9175,43,1,1,0,0,1,0,1,0
9176,30,1,1,1,1,0,0,1,0
9178,33,1,3,4,0,1,1,0,1
9180,24,0,3,93,1,0,0,1,1
9181,52,1,0,0,0,1,1,0,0
9182,30,1,11,6,1,0,1,0,1
9183,30,0,0,0,0,1,1,0,0
9185,47,1,13,0,1,0,0,1,1
9186,41,0,9,2,0,1,0,1,1
9187,21,1,4,0,1,0,0,1,0
9189,48,0,6,5,1,0,0,1,0
9191,52,1,2,33,1,0,0,1,1
9192,34,0,1,1,0,1,1,0,1
9196,35,1,0,1,1,0,0,1,0
9197,25,1,1,1,1,0,0,1,0
9201,24,1,1,0,1,0,0,1,1
9207,25,0,1,0,0,1,0,1,1
9208,34,1,20,26,1,0,0,1,1
9209,25,1,2,0,1,0,0,1,1
9210,24,1,4,0,1,0,0,1,0
9212,56,0,6,0,1,0,0,1,0
9214,23,0,0,0,1,0,0,1,1
9215,21,0,0,1,0,1,0,1,0
9216,66,0,0,1,0,1,0,1,0
9219,28,0,7,0,0,1,0,1,1
9220,29,0,0,-1,0,1,0,1,0
9221,22,1,3,2,1,0,0,1,0
9224,39,0,0,1,1,0,0,1,0
9225,33,1,9,1,0,1,0,1,1
9226,29,1,2,0,1,0,0,1,0
9227,31,0,1,1,1,0,0,1,0
9229,22,0,0,53,0,1,0,1,1
9230,22,0,0,0,0,1,1,0,0
9231,35,0,3,1,1,0,0,1,0
9232,29,1,3,1,1,0,0,1,0
9235,56,0,1,0,1,0,0,1,0
9238,34,0,0,0,1,0,1,0,1
9239,23,1,1,3,1,0,0,1,1
9240,27,1,1,0,1,0,0,1,1
9241,43,0,2,0,1,0,0,1,0
9242,38,0,0,0,1,0,0,1,0
9243,39,0,3,0,1,0,0,1,0
9244,24,1,1,0,1,0,0,1,1
9245,26,0,2,-1,0,1,0,1,1
9246,55,0,0,1,0,1,1,0,0
9247,35,1,1,0,1,0,0,1,1
9248,61,0,25,1,1,0,0,1,1
9249,33,0,0,10,0,1,0,1,0
9253,40,0,4,1,1,0,0,1,0
9254,33,0,3,0,1,0,0,1,1
9255,26,1,0,1,1,0,0,1,0
9256,32,1,15,90,1,0,0,1,0
9257,28,0,0,0,1,0,0,1,1
9258,45,0,0,1,0,1,0,1,0
9259,30,1,0,37,1,0,0,1,0
9260,57,0,4,257,1,0,1,0,0
9261,26,1,3,47,1,0,0,1,1
9262,35,0,1,0,1,0,0,1,1
9264,54,0,0,2,1,0,0,1,0
9266,29,0,0,2,1,0,1,0,1
9267,40,0,0,1,0,1,1,0,0
9268,28,1,1,1,1,0,0,1,0
9269,25,0,0,0,0,1,1,0,1
9270,44,0,3,2,0,1,0,1,1
9273,23,1,4,0,1,0,0,1,0
9275,29,0,0,72,1,0,0,1,1
9276,56,0,0,0,0,1,0,1,0
9277,27,0,0,1,0,1,1,0,1
9279,29,0,0,0,0,1,1,0,0
9280,34,0,4,0,0,1,1,0,0
9282,22,0,0,-1,1,0,1,0,1
9283,40,1,5,0,1,0,0,1,0
9284,31,0,0,2,1,0,0,1,0
9285,47,0,3,1,1,0,0,1,1
9287,24,1,8,49,1,0,0,1,1
9292,39,0,4,118,1,0,0,1,1
9293,29,1,10,0,1,0,0,1,1
9295,30,0,2,6,1,0,0,1,0
9296,26,1,4,0,1,0,1,0,1
9297,61,0,2,0,0,1,0,1,1
9298,37,0,3,0,0,1,0,1,0
9299,38,1,1,1,1,0,0,1,0
9303,30,0,0,1,0,1,0,1,1
9306,20,1,0,0,0,1,0,1,1
9307,56,1,22,71,1,0,0,1,1
9308,50,1,3,0,1,0,1,0,0
9309,47,0,0,2,1,0,0,1,0
9318,30,1,10,0,1,0,0,1,1
9320,59,0,1,62,0,1,0,1,1
9322,20,1,1,187,1,0,0,1,1
9323,23,1,4,2,0,1,0,1,0
9324,28,1,2,0,1,0,1,0,0
9325,50,1,3,33,1,0,0,1,0
9326,35,1,3,0,0,1,0,1,0
9327,22,1,1,5,1,0,0,1,1
9328,41,0,0,1,1,0,1,0,0
9332,22,0,0,2,1,0,0,1,1
9335,61,1,8,0,1,0,0,1,1
9336,26,0,5,0,1,0,0,1,1
9337,44,0,1,1,1,0,0,1,0
9338,34,1,0,1,0,1,1,0,1
9339,29,1,1,0,1,0,0,1,0
9343,29,0,8,5,0,1,0,1,1
9344,48,1,5,0,1,0,0,1,1
9346,31,0,0,4,0,1,1,0,1
9348,21,0,2,0,1,0,0,1,0
9350,34,0,4,0,1,0,0,1,0
9351,54,0,21,0,1,0,0,1,1
9352,20,0,4,0,1,0,0,1,0
9353,31,1,1,36,1,0,0,1,0
9354,22,0,0,0,0,1,0,1,0
9357,36,0,6,0,0,1,0,1,1
9358,34,1,9,0,1,0,0,1,1
9364,50,0,15,1,0,1,0,1,1
9365,47,1,22,3,1,0,0,1,0
9366,49,0,0,1,0,1,1,0,0
9369,31,0,1,1,0,1,0,1,1
9370,49,1,10,9,1,0,0,1,1
9372,21,0,2,36,1,0,0,1,1
9375,26,1,5,1,1,0,1,0,1
9376,29,0,0,1,1,0,0,1,0
9377,61,0,0,0,1,0,0,1,0
9378,25,1,2,0,1,0,1,0,0
9380,38,0,5,1,1,0,0,1,0
9381,35,0,2,0,0,1,0,1,0
9385,55,1,8,6,1,0,0,1,0
9386,32,1,4,44,1,0,0,1,1
9387,29,0,1,2,1,0,0,1,0
9388,46,0,0,0,1,0,0,1,0
9392,53,0,1,0,0,1,0,1,0
9393,27,1,1,25,1,0,1,0,0
9394,29,0,4,0,1,0,0,1,0
9397,26,1,0,2,1,0,0,1,0
9398,23,1,3,0,0,1,0,1,1
9399,43,1,3,2,0,1,0,1,0
9401,24,0,1,1,0,1,0,1,0
9402,33,1,18,1,1,0,0,1,1
9404,32,1,1,21,0,1,0,1,1
9405,38,1,7,39,1,0,1,0,1
9407,40,0,20,1,1,0,0,1,1
9412,36,0,1,0,0,1,1,0,1
9413,34,1,16,1,1,0,0,1,1
9414,41,1,1,2,0,1,0,1,0
9415,57,0,7,151,1,0,0,1,0
9416,26,0,1,1,1,0,0,1,1
9419,45,1,0,0,1,0,0,1,1
9420,26,0,2,7,1,0,0,1,1
9425,48,0,0,1,1,0,1,0,0
9428,52,0,7,0,0,1,0,1,0
9429,22,1,2,31,1,0,0,1,0
9433,43,0,0,1,0,1,1,0,1
9435,24,0,3,35,1,0,0,1,0
9436,27,1,11,5,1,0,0,1,1
9437,23,0,2,22,1,0,0,1,0
9439,28,1,2,0,1,0,0,1,1
9440,21,0,0,0,1,0,0,1,1
9441,33,1,5,1,0,1,0,1,1
9442,25,1,1,1,1,0,0,1,1
9443,36,1,17,15,1,0,0,1,1
9444,25,0,0,0,1,0,1,0,0
9448,46,0,0,0,0,1,0,1,0
9450,24,0,0,2,1,0,1,0,1
9451,28,1,4,5,1,0,0,1,1
9452,28,1,12,1,0,1,0,1,1
9458,23,1,0,1,0,1,0,1,1
9459,24,0,0,0,0,1,0,1,0
9460,40,0,0,-1,0,1,0,1,0
9461,36,0,1,0,0,1,0,1,0
9462,50,1,1,40,0,1,0,1,0
9464,24,0,0,0,0,1,0,1,0
9465,55,0,2,1,1,0,1,0,1
9467,22,1,0,2,1,0,0,1,1
9473,38,0,14,56,1,0,0,1,1
9475,31,0,1,1,1,0,0,1,1
9476,30,0,3,0,1,0,1,0,1
9483,37,1,16,2,1,0,0,1,1
9484,41,0,1,29,0,1,1,0,0
9486,20,1,0,0,1,0,0,1,1
